gene_id	gene_short_name	GS-1_FPKM	GS-2_FPKM	GS-3_FPKM	CK-1_FPKM	CK-2_FPKM	CK-3_FPKM	M-1_FPKM	M-2_FPKM	M-3_FPKM	GS-1_count	GS-2_count	GS-3_count	CK-1_count	CK-2_count	CK-3_count	M-1_count	M-2_count	M-3_count
259172	Mfrp	0.165741	0.169162	0.000105938	0.0192968	0.0759601	0.349165	0.0847909	3.00E-05	0.0151673	19.4779	19.7074	0.012529	2.20332	8.47631	41.3342	9.56991	0.00349457	1.73782
66868	Mfsd1	38.0834	40.4097	37.9065	39.3373	45.6175	39.8162	41.0153	39.8233	42.7452	2750.73	2927.47	2580.94	2758.11	3402.2	2841.67	2733.03	2802.76	2891.08
68294	Mfsd10	10.3106	11.7026	10.8063	13.3489	12.415	10.9109	9.86201	10.3375	10.7348	356.965	398.478	364.87	464.18	425.159	382.554	347.019	361.043	374.67
69900	Mfsd11	6.46175	5.65152	6.49786	6.74728	6.62729	5.99113	6.48201	6.65679	6.23048	473.409	413.384	455.173	490.227	490.64	437.525	455.848	484.014	443.119
73822	Mfsd12	7.72423	9.30147	7.97795	10.2107	11.8672	9.2518	7.48445	7.03052	8.12632	234.795	275.258	236.739	306.973	349.535	282.709	232.031	214.462	246.778
76574	Mfsd2a	1.63096	1.9432	2.18423	0.998211	2.93682	2.04362	1.20455	1.86841	1.85684	79.2196	93.4088	103.726	48.3715	142.027	99.8455	58.521	90.5068	90.0649
432628	Mfsd2b	1.34115	1.25872	1.90887	1.35402	1.18358	1.6016	1.31469	1.59435	1.55977	107.853	101.358	148.877	107.906	95.9145	129.014	103.695	126.906	122.488
69572	Mfsd3	1.59212	2.34151	1.68538	1.87628	1.57694	2.0657	1.7208	1.70968	2.42949	67.7662	98.3774	68.3369	79.0688	66.4023	88.6269	72.8946	71.8151	100.873
213006	Mfsd4	15.4801	10.3204	18.0466	12.5089	8.44297	12.8114	19.7577	14.2151	11.0656	1077.58	716.465	1247.15	867.896	593.932	882.904	1374.73	984.753	775.459
106073	Mfsd5	18.5479	21.3999	17.215	22.5361	25.5434	20.4722	19.8054	16.5108	17.8886	586.988	662.805	530.831	710.689	796.828	649.557	629.357	518.446	563.806
98682	Mfsd6	18.5462	17.4886	19.4211	19.0821	13.4253	19.2906	22.4809	18.7925	20.2878	2869.09	2721.77	3025.13	2903.22	2117.5	2947.13	3398.32	2857.85	3014.47
215723	Mfsd6l	1.72671	1.565	1.36102	1.69876	1.79965	2.34051	1.59453	2.54199	3.12553	86.8552	77.5094	65.8963	84.6501	89.4587	118.917	79.0547	126.906	154.011
243197	Mfsd7a	1.94678	2.58464	1.65592	2.62458	3.791	1.74974	1.84532	1.95194	2.18214	121.216	159.987	97.6242	162.789	237.942	109.942	110.882	120.02	131.495
226844	Mfsd7b	8.61591	8.02785	8.89587	9.27409	8.97533	9.28452	9.26293	8.92677	8.75891	895.277	836.704	884.719	944.175	955.456	951.337	905.535	906.051	858.318
217721	Mfsd7c	7.38028	5.69086	6.61476	7.32061	2.94006	7.61242	8.06645	7.34459	6.80742	663.345	510.767	578.423	655.806	267.454	688.822	710.465	658.142	602.534
72175	Mfsd8	6.30343	6.48152	5.99037	6.42299	5.66063	6.59582	6.71433	6.73968	7.73606	542.129	558.465	493.002	534.877	504.473	557.564	534.902	562.716	616.044
211798	Mfsd9	1.5433	1.36967	1.45186	1.57144	1.71063	1.90821	1.39519	1.91806	1.93925	137.441	122.226	124.471	138.603	154.939	169.401	119.095	167.241	164.819
29808	Mga	18.8035	16.0657	22.1549	18.6113	12.8887	18.1864	22.089	18.7081	16.768	8926.04	7744.98	10100.4	8672.45	6399.53	8521.65	9798.67	8738.82	7623.09
232714	Mgam	0.467944	0.362475	0.479446	0.420359	0.375845	0.340456	0.463689	0.414858	0.386546	99.2631	76.5157	100.065	87.4408	81.1584	71.799	95.4816	86.5717	79.2571
67749	Mgarp	0.0811263	0.0555256	0.0349053	0	0.0252638	0.125264	0.0288681	0.0273998	0.0245164	2.86336	1.98742	1.2203	0	0.922255	4.48744	1.02668	0.983769	0.900649
17308	Mgat1	40.3726	44.7436	38.3795	48.7804	45.5803	42.3354	38.724	39.8222	39.8891	2766.96	3064.6	2507.72	3302.29	3156.88	2953.86	2634.47	2709.3	2717.26
217664	Mgat2	29.9497	34.5098	28.6733	35.6245	44.6058	31.2308	32.0783	29.6545	29.7425	1950.9	2256.72	1790.18	2276.25	2957.67	2009.25	1980.47	1897.69	1885.96
17309	Mgat3	6.50968	3.31553	4.36239	3.21597	4.28059	6.89048	6.05002	9.31768	11.3307	897.186	456.113	593.067	442.785	591.165	952.459	827.507	1273	1535.61
269181	Mgat4a	6.03051	5.90319	6.66525	5.51348	8.85241	5.1734	5.82644	5.89743	6.07457	1208.34	1195.43	1272.77	1085.57	1826.06	1026.5	1095.47	1153.96	1149.23
103534	Mgat4b	24.7263	25.2582	23.0296	24.2382	25.7699	25.0258	23.5525	24.3245	24.4358	1423.09	1439.89	1310.6	1421.38	1496.82	1460.66	1381.92	1435.32	1483.37
67569	Mgat4c	0	0	0.0268391	0	0	0	0	0	0	0	0	2.4406	0	0	0	0	0	0
107895	Mgat5	8.8837	7.10266	10.0911	7.62761	9.43719	8.18333	9.45798	8.46149	8.92982	798.877	633.987	893.261	684.643	858.619	738.184	847.014	767.34	816.888
268510	Mgat5b	0	0.0191709	0	0.0176696	0	0.0105528	0.0190149	0.0185848	0.067335	0	1.98742	0	1.86044	0	1.12186	2.05337	1.96754	7.20519
76055	Mgea5	37.7283	36.9715	40.4372	37.8633	32.0412	38.4298	41.6019	41.3874	40.0169	5273.35	5236.86	5299.77	5242.73	4654.62	5342.3	5423.97	5729.47	5405.69
216864	Mgl2	9.73454	10.7993	10.5747	13.2073	7.19231	8.33881	7.70301	10.0804	11.6163	468.636	524.679	491.782	634.411	354.146	403.87	362.419	484.998	555.7
23945	Mgll	32.6626	32.0439	28.2139	33.9467	19.3832	35.4328	37.0113	37.1585	37.805	3418.85	3345.82	2820.12	3504.14	2068.62	3760.47	3813.1	3867.2	3886.3
74528	Mgme1	3.52987	3.1746	3.08915	3.36581	2.75017	3.00917	3.31896	3.36932	3.37648	274.882	250.415	236.739	260.462	218.574	234.469	252.564	261.683	260.287
17314	Mgmt	1.77557	1.50438	0.936178	1.91642	1.59961	1.54073	1.94384	1.01766	1.88383	30.5425	25.8365	15.8639	33.488	27.6676	26.9246	33.8806	17.7078	33.324
17313	Mgp	474.56	619.664	545.096	533.062	1074.29	385.942	277.847	377.112	506.829	5666.59	7407.12	6787.32	6448.29	12965.1	4659.08	3516.39	4613.88	6288.33
17237	Mgrn1	25.2283	22.7359	20.6108	24.1912	25.0999	24.8323	22.4567	24.9174	26.3328	2146.56	1932.77	1729.17	2085.56	2156.23	2133.78	1931.19	2140.68	2265.13
56615	Mgst1	320.212	314.823	331.222	252.964	309.145	327.893	251.234	321.476	389.795	6587.63	6518.74	6579.87	5153.43	6571.99	6787.25	4916.79	6606.01	7905.89
211666	Mgst2	7.05307	6.37774	7.83349	5.9339	8.82891	10.3368	5.5442	7.50393	13.0829	82.0829	73.5346	90.3023	68.8364	103.293	118.917	63.6544	85.5879	149.508
66447	Mgst3	54.1828	54.2603	44.6068	47.9789	48.0554	55.0718	39.5343	60.7431	66.8274	682.434	677.711	580.864	615.806	605.921	696.675	519.502	761.437	851.113
12587	Mia	1.95791	0.976843	1.46968	1.11238	1.74307	2.07605	1.32086	2.32	4.45378	20.0435	9.93711	14.6436	11.1627	17.5228	21.3153	13.3469	23.6105	45.0324
338320	Mia2	1.59175	1.71433	1.84399	1.58008	1.40579	1.65457	1.92088	1.63904	1.33367	103.081	113.283	117.149	102.324	94.9922	106.577	120.122	107.231	86.4623
338366	Mia3	20.9869	21.3356	21.3416	21.133	21.0393	22.1459	21.8335	21.1433	22.587	5341.12	5510.13	5355.91	5418.54	5539.06	5649.69	5445.53	5428.44	5838.01
330166	Miat	0.0536636	0.0258967	0.0331286	0.0309449	0.0342509	0.0909196	0.0782783	0.0777808	0.125492	14.3168	6.95597	8.54211	8.37199	9.22255	24.6809	20.5337	20.6592	33.324
225164	Mib1	41.6529	38.7196	45.63	41.4005	29.2	44.2864	48.3889	44.0053	40.3124	4194.82	3887.4	4356.48	4160.88	3018.54	4481.83	4702.21	4446.64	4036.71
76580	Mib2	11.5234	10.5484	8.97366	10.6853	7.20017	10.9394	10.4123	10.9552	10.5296	1068.03	957.937	806.62	993.476	656.645	1025.38	977.403	1016.23	997.919
171580	Mical1	9.3798	10.341	8.87053	10.5515	12.2177	9.51741	9.54127	10.0305	10.237	1047.03	1159.66	988.445	1209.29	1382.46	1078.11	1092.39	1140.19	1197.86
320878	Mical2	30.8368	23.4656	30.3736	27.7732	17.1904	29.8348	34.6067	30.4789	28.6903	5959.6	4542.25	5795.21	5399	3357.93	5814.6	6658.05	5905.57	5488.55
194401	Mical3	7.85763	6.41386	7.40673	7.0773	4.9212	5.73199	7.56244	8.63803	7.4781	1801.05	1477.65	1720.63	1583.24	1150.05	1412.42	1750.5	1862.27	1713.93
100504195	Micalcl	1.13983	0.723951	1.38439	0.891111	0.632258	1.46859	1.51102	1.24296	1.51216	104.99	67.5723	130.572	83.7199	59.9466	136.867	141.682	116.085	143.203
27008	Micall1	7.75371	6.94836	7.47108	7.59641	6.7906	6.65624	7.07986	7.2182	6.64815	1566.26	1406.1	1515.61	1546.03	1376	1355.21	1450.7	1457.95	1358.18
231830	Micall2	0.659934	0.921094	0.784815	0.431437	1.77465	0.429581	0.666462	0.806967	0.774688	66.8117	92.4151	80.5399	43.7204	177.995	43.7525	68.7878	81.6528	79.2571
216001	Micu1	28.2284	28.5779	30.0385	29.4299	25.3658	29.2881	28.0185	27.4705	26.6696	1897.45	1913.89	1961.03	1979.51	1733.84	1973.35	1856.24	1858.34	1812.11
68514	Micu2	18.909	18.6074	20.2829	19.0024	22.6469	19.0227	19.1034	18.8335	19.8499	1357.23	1358.4	1400.91	1367.43	1684.04	1363.06	1305.94	1351.7	1411.32
78506	Micu3	3.87541	3.49245	4.88643	3.91277	2.77878	4.1972	5.28171	4.37963	4.34742	369.373	337.862	439.309	359.996	277.599	387.042	458.928	405.313	389.08
17318	Mid1	2.50997	2.2014	4.2655	1.73603	2.47145	1.77486	2.31836	1.9535	1.7115	254.839	219.61	436.865	175.812	248.087	180.619	238.188	198.72	174.726
68041	Mid1ip1	72.8027	73.4269	56.8441	76.6945	62.3757	82.8252	79.2659	72.4102	75.786	3363.49	3372.65	2638.29	3600.89	2877.43	3881.64	3744.32	3401.87	3671.04
23947	Mid2	29.8169	24.9617	37.5389	30.3335	18.0275	30.0193	41.4078	29.1897	24.7983	5134	4325.62	6233.3	5027.85	3228.81	5049.49	6613.9	4881.46	3962.85
59090	Midn	19.3405	20.1208	20.5712	21.3394	24.348	17.9919	20.5769	19.5844	19.7499	1684.61	1737.01	1832.89	1858.58	2085.22	1579.58	1847	1698.97	1737.35
103742	Mien1	24.4271	26.9712	22.8825	25.2	34.6285	26.9606	24.909	26.8879	31.1998	461.001	501.824	421.004	462.32	640.967	509.324	469.195	506.641	567.409
71148	Mier1	42.249	40.8549	51.23	40.9925	36.3595	44.9396	53.0618	40.5479	40.3372	5473.79	5443.55	6202.79	5246.45	5011.53	5756.26	6280.23	5207.09	5043.63
70427	Mier2	4.68909	5.36191	3.88585	4.72537	5.95516	5.24411	4.44285	4.15403	4.64876	309.243	349.786	251.382	315.345	391.036	350.02	297.738	276.439	313.426
218613	Mier3	16.1312	17.0368	18.2066	17.1323	16.4926	16.8167	17.7226	16.2623	17.4295	2423.36	2578.68	2596.8	2500.43	2569.4	2463.6	2450.69	2370.88	2445.26
17319	Mif	65.4724	89.9679	75.7768	81.184	131.331	72.4654	58.66	61.5958	79.4156	490.589	660.818	560.119	612.086	970.212	545.224	450.714	468.274	611.541
69674	Mif4gd	22.4479	24.1357	19.4312	22.3216	24.5637	22.6293	21.2313	21.8451	23.5067	694.842	750.252	585.745	685.573	758.093	712.381	649.891	683.72	735.83
28010	Miip	5.96355	6.62848	5.56757	5.96921	6.146	6.83452	5.82716	6.64845	6.64669	311.152	343.824	291.652	311.624	317.256	354.508	310.059	344.319	345.849
243864	Mill2	6.6176	7.78127	7.69747	7.56261	6.30386	7.51415	5.80832	6.21015	5.63227	236.704	278.239	270.907	269.764	228.719	268.125	207.39	223.316	200.845
380732	Milr1	2.13087	4.56707	3.16384	3.47489	8.05645	1.9964	1.74271	1.65328	2.05252	103.081	225.572	153.758	158.138	399.336	93.1141	83.1613	78.7015	95.4682
67014	Mina	3.63369	3.86409	3.78702	3.79256	5.77369	3.30478	3.41612	3.34687	4.02091	272.019	293.145	275.788	286.508	446.371	249.053	248.458	250.861	299.916
50932	Mink1	19.241	16.931	19.8841	19.6612	16.5266	18.537	20.4686	17.7082	16.9605	2975.98	2631.35	3161.8	3107.87	2581.39	2903.37	3292.58	2785.05	2729.87
433771	Minos1	13.1308	11.8755	16.0791	12.7341	13.9588	11.9876	14.1403	13.7968	14.5278	889.55	806.893	1062.88	853.943	954.534	807.739	934.282	919.824	946.582
17330	Minpp1	15.037	16.5048	16.3299	17.3313	16.9911	16.401	15.6821	15.312	15.4934	947.772	1036.44	995.766	1091.15	1083.65	1029.87	969.19	960.159	979.906
252875	Mios	9.38809	9.13877	10.3399	9.2265	8.07585	10.2828	11.0343	10.3017	10.5919	1002.18	980.792	1040.92	952.546	896.432	1076.99	1081.1	1073.29	1064.57
56727	Miox	0	0	0	0	0	0	0	0.0365712	0	0	0	0	0	0	0	0	0.983769	0
17339	Mip	0.0831995	0.0689717	0.0654138	0.0812522	0.0955379	0.0194165	0.0737486	0	0.0322549	4.77226	3.97484	3.66091	4.65111	5.53353	1.12186	4.10674	0	1.8013
70478	Mipep	8.00458	6.67656	8.50587	7.11789	7.17894	7.83348	6.362	8.20908	10.7532	498.224	411.396	511.307	442.785	450.06	483.522	387.06	519.43	667.381
73490	Mipol1	3.13162	2.72615	3.82423	3.00282	2.40222	4.06318	3.66643	3.66809	3.85654	145.868	129.766	176.598	139.671	117.501	187.561	166.669	173.166	183.57
67139	Mis12	9.92846	10.4571	11.1	10.9248	11.1792	10.045	11.4038	9.4048	10.1059	926.774	994.704	1004.31	1020.45	1093.79	938.997	1025.66	877.522	933.072
66578	Mis18a	9.12229	9.56977	10.4603	10.7952	11.4728	9.75579	11.4353	9.77375	9.76391	248.158	265.321	270.907	293.02	322.789	263.637	298.765	263.65	261.188
217653	Mis18bp1	0.637822	0.902407	0.848321	0.66839	1.27283	0.582238	0.753796	0.659378	0.593186	88.7641	128.189	115.929	90.2315	187.218	78.5302	97.535	90.5068	78.3564
78906	Misp	6.4634	10.7622	10.65	4.32607	13.2898	3.49491	1.79191	2.21887	2.82014	525.904	875.459	889.6	357.205	1080.88	288.323	150.923	182.981	237.771
69028	Mitd1	22.9624	36.8941	35.9802	24.1124	50.2635	17.8237	13.7652	11.4838	12.3041	881.914	1424.98	1374.06	908.826	1985.61	670.872	505.129	428.923	444.92
17342	Mitf	7.1234	6.72931	8.24917	7.19452	6.25038	7.25781	8.12357	7.47984	7.06408	1012.67	968.868	1144.64	1015.8	928.711	1019.77	1100.61	1043.78	967.297
27217	Mixl1	0.0203957	0.106101	0.0274822	0.0406742	0	0.0726231	0.0464122	0.0427701	0.0404101	0.954453	4.96855	1.2203	1.86044	0	3.36558	2.05337	1.96754	1.8013
17345	Mki67	2.18435	3.77382	4.64877	3.00863	5.64133	2.34891	2.59946	2.72744	2.33744	1003.13	1756.88	2163.6	1381.38	2668.08	1068.01	1178.63	1256.27	1074.47
	Mki67ip	13.4082	15.0082	13.5552	14.9895	19.5045	13.5139	15.6893	14.1296	14.2016	845.645	964.893	826.144	944.175	1278.25	849.248	945.576	889.327	881.735
59030	Mkks	9.78755	9.97258	10.2638	10.4883	9.64362	10.6555	10.9599	9.94753	10.8288	815.103	837.698	806.62	853.013	832.796	875.051	850.094	810.626	844.809
223701	Mkl1	6.5	6.11407	7.12359	6.83975	7.36628	6.30908	7.00925	5.84734	6.35302	725.384	677.711	806.62	763.712	809.74	711.259	802.867	655.19	721.42
239719	Mkl2	13.745	9.70441	15.0696	10.4093	7.73756	12.2985	15.2349	12.9744	11.7449	3144.92	2239.82	3399.76	2346.02	1809.46	2829.33	3427.07	2903.1	2678.53
27418	Mkln1	30.7184	30.5878	34.0777	31.1021	28.2459	31.3246	35.7122	29.8953	30.76	3680.37	3703.56	3895.2	3626.93	3517.48	3697.65	3960.95	3498.28	3463.9
100503869	Mkln1os	0.366087	0.530324	0.606223	0.465587	0.376289	0.474841	0.361381	0.458467	0.670951	9.54453	13.9119	15.8639	12.0929	10.1448	12.3405	9.24016	11.8052	17.1123
17346	Mknk1	13.6376	13.7129	13.7922	12.6546	13.3751	13.278	14.2718	12.0987	12.6014	926.774	931.107	916.447	864.175	918.566	910.95	964.056	828.334	865.523
17347	Mknk2	62.6413	51.7169	54.2561	58.6347	53.8942	67.0141	53.7777	56.2162	59.6262	4719.77	3869.51	4095.33	4431.57	4013.65	5112.32	4137.54	4218.4	4469.02
54484	Mkrn1	25.8255	29.3011	27.3398	24.7779	24.766	33.341	27.1431	32.6186	28.4149	2183.79	2495.21	2231.93	2112.53	2139.63	2847.28	2243.3	2764.39	2393.02
67027	Mkrn2	12.717	12.0012	11.8439	12.0783	10.005	13.7517	12.3054	12.3485	12.5871	774.061	732.365	706.555	734.875	623.444	844.761	730.999	752.583	756.545
22652	Mkrn3	1.09294	1.16605	0.582827	0.927779	0.738702	0.79113	0.886488	1.05331	0.935432	60.1305	64.5912	30.5075	51.1622	41.5015	43.7525	47.2275	58.0424	51.337
380718	Mks1	1.78108	1.45814	1.38094	1.36628	1.75192	1.75156	1.60575	1.86722	2.00481	121.216	98.3774	93.9632	93.9523	119.893	121.161	110.882	128.874	140.501
210719	Mkx	0.227083	0.167832	0.140775	0.128495	0.204697	0.193923	0.120974	0.237207	0.357873	20.0435	14.9057	12.203	11.1627	18.4451	16.8279	10.2668	20.6592	30.6221
77836	Mlana	1.50179	2.64463	2.68382	1.89816	1.27812	2.48396	1.24265	2.01334	4.26118	12.4079	20.8679	21.9654	14.8835	10.1448	20.1935	10.2668	16.7241	33.324
170790	Mlc1	22.9088	24.3961	23.2588	27.7069	20.1427	26.3664	22.7099	20.8871	20.0522	1268.47	1339.52	1209.32	1522.77	1117.77	1475.25	1204.3	1140.19	1075.37
109154	Mlec	34.1063	36.6943	33.6542	35.4489	46.561	34.2021	32.6749	34.0769	33.7208	5968.19	6486.94	5664.64	6245.51	8312.28	6021.02	5547.17	5911.47	5798.38
17349	Mlf1	13.9594	6.87578	5.93058	4.60558	10.4644	11.3749	6.65535	15.0816	22.1336	499.179	246.44	211.112	163.719	389.191	406.113	234.084	549.927	797.975
	Mlf1ip	0.534599	0.596038	0.930937	0.579569	0.586251	0.75819	0.659924	0.69642	0.549986	42.9504	48.6918	73.2181	46.5111	48.8795	60.5804	51.3342	56.0748	44.1318
30853	Mlf2	69.9533	76.7103	61.2227	75.2123	82.2262	76.9388	63.7162	73.0533	73.558	2501.62	2711.84	2190.44	2733.92	2931.85	2799.04	2341.87	2648.31	2749.68
17350	Mlh1	4.77836	4.82967	4.26318	4.58215	5.45097	4.91834	4.49107	4.60065	5.07278	376.054	380.591	330.702	362.786	437.149	392.651	351.126	363.995	403.491
217716	Mlh3	5.64207	5.33934	6.45987	5.75702	3.99177	5.81045	7.03605	6.16904	6.18963	1022.22	982.78	1130	1029.75	753.482	1039.96	1204.3	1102.81	1078.98
69642	Mlip	1.36136	0.812025	0.161063	0	0.458741	0.596822	0.549928	2.01099	3.09504	51.5405	30.805	6.10151	0	17.5228	22.4372	20.5337	75.7502	113.482
74568	Mlkl	5.22344	12.1236	11.5573	5.84555	20.9247	3.76759	3.38083	2.82995	3.32498	322.605	759.195	713.877	359.065	1335.42	232.225	205.337	177.078	208.05
64144	Mllt1	12.2307	11.6554	10.3808	12.6602	12.9244	12.1336	12.2259	12.1978	11.8455	1228.38	1165.62	1058	1283.71	1289.31	1226.19	1265.9	1229.71	1212.27
17354	Mllt10	14.7871	12.7832	15.9031	13.9835	12.0414	14.1873	16.3087	14.0924	13.0668	2189.51	1907.92	2310.02	2036.25	1827.91	2082.17	2335.71	2057.06	1881.46
56772	Mllt11	3.3736	3.64532	3.73939	3.46806	4.81886	3.47093	3.75272	3.71715	3.72743	237.659	260.352	259.924	243.718	349.535	243.444	255.644	257.747	253.082
70122	Mllt3	8.51782	8.44062	9.64984	8.1608	6.67154	8.80636	9.17847	8.4951	7.88898	1628.3	1643.6	1806.05	1524.63	1329.89	1643.52	1658.09	1571.08	1395.1
17356	Mllt4	39.3309	37.5494	42.6038	38.347	29.8991	38.6107	45.8879	39.1438	34.8292	9730.65	9379.64	10271.3	9537.56	7637.19	9586.29	11110.8	9775.71	8756.11
246198	Mllt6	26.4459	25.0849	21.8885	25.9402	20.9246	26.736	25.0134	26.3718	25.8037	5263.81	5002.34	4297.9	5195.29	4164.9	5383.81	4994.82	5244.47	5175.13
171531	Mlph	3.16725	1.99554	4.65208	2.09871	2.8743	2.89901	3.32105	2.66197	2.67248	463.864	295.132	687.03	313.485	428.848	430.794	494.862	394.491	402.59
56716	Mlst8	3.49541	3.44577	3.25134	3.52934	4.12023	3.43826	3.3602	3.1359	3.6701	332.149	323.949	302.634	333.949	390.113	327.583	315.192	293.163	337.742
21428	Mlx	14.8068	15.4542	14.5523	16.3615	20.1171	14.6088	15.5416	14.3962	14.7248	773.107	817.824	744.384	839.99	1061.52	763.987	797.734	746.681	752.042
208104	Mlxip	14.3668	9.45558	16.3031	9.94391	9.24003	10.6083	11.6911	9.67222	8.6598	2852.86	1870.16	3204.51	1938.58	1837.13	2095.63	2297.72	1844.57	1658.09
58805	Mlxipl	1.14618	0.575738	0.628497	0.469892	0.344456	0.597554	0.692602	2.13791	2.83169	113.58	56.6415	63.4557	46.5111	34.1234	59.4586	69.8145	211.51	281.002
56690	Mlycd	10.1131	10.6426	8.87149	8.84021	8.15149	10.4048	9.15335	10.2399	11.4246	492.498	514.742	429.546	438.134	396.57	513.812	458.928	505.657	581.819
109136	Mmaa	4.47881	4.20207	5.26236	4.52091	4.09677	4.80282	4.9741	5.03069	4.99983	415.187	392.516	478.358	415.809	388.269	442.013	445.581	458.436	444.92
77697	Mmab	4.15234	4.27592	3.92651	3.97155	3.52569	3.82311	4.02541	4.18844	4.72599	356.965	368.667	333.142	343.252	306.189	329.827	344.966	359.076	404.391
67096	Mmachc	3.4004	3.96471	3.79568	3.61955	3.8521	3.81015	3.86724	4.21145	5.42671	169.893	197.748	189.147	176.742	193.673	187.351	187.883	204.624	254.884
109129	Mmadhc	28.0932	28.2505	27.7281	27.2596	33.7823	26.5705	28.5617	27.8934	30.6147	941.09	946.013	878.617	898.594	1165.73	886.269	905.535	922.775	997.919
67468	Mmd	36.3311	39.8236	37.8433	37.7184	36.3172	39.476	42.1188	40.3797	56.1177	2173.29	2377.95	2120.88	2186.02	2218.02	2315.52	2315.17	2355.14	3103.64
75104	Mmd2	0.0503903	0	0	0	0.0159287	0	0	0.017495	0.0981765	2.86336	0	0	0	0.922255	0	0	0.983769	5.40389
17380	Mme	61.6035	56.7472	83.3674	61.921	23.8402	65.6116	85.1323	65.8521	58.9833	7644.21	7105.03	9977.19	7418.51	3086.79	7985.4	9822.29	8008.86	6914.28
27390	Mmel1	0.0717806	0.0969335	0.0131836	0.0790589	0.0294773	0.0713964	0.0435424	0.0209505	0.0563547	6.68117	8.9434	1.2203	7.44177	2.76676	6.73116	4.10674	1.96754	5.40389
236792	Mmgt1	15.6176	14.0258	16.1884	15.2754	9.16153	15.7688	19.963	16.8096	19.1033	1762.87	1600.87	1752.35	1656.72	1070.74	1727.66	2052.34	1806.2	1936.39
216829	Mmgt2	6.35756	5.86235	5.93333	5.94584	5.96419	5.56703	7.0697	6.63472	7.6355	285.381	263.333	258.704	264.183	274.832	247.931	304.925	295.131	333.24
17384	Mmp10	0	0.0341867	0	0.0488492	0.0312216	0	0.0183749	0	0	0	1.98742	0	2.79066	1.84451	0	1.02668	0	0
17385	Mmp11	11.9503	13.9453	9.54025	12.2717	9.32826	12.6744	14.5974	14.781	13.8767	698.659	807.887	562.559	714.41	545.975	744.915	862.415	860.798	803.379
17381	Mmp12	1.82631	4.15764	3.47211	2.53974	3.42778	1.86277	2.50302	2.41602	2.23686	195.663	449.157	362.43	265.113	379.969	196.326	250.511	250.861	221.56
17386	Mmp13	0.64501	0.861596	0.822964	0.395056	1.43142	0.444613	0.412495	0.463751	0.660006	54.4038	73.5346	68.3369	32.5577	126.349	37.0214	32.8539	38.367	53.1383
17387	Mmp14	19.8333	27.588	17.8205	19.7355	41.7368	17.8481	17.82	21.4398	21.5819	1420.23	1964.57	1286.2	1414.87	3005.63	1282.29	1293.62	1541.57	1559.02
17388	Mmp15	34.5285	31.5336	27.6686	27.3013	19.6604	33.7216	34.0751	34.4662	31.5718	3671.78	3326.94	2988.52	2919.03	2060.32	3606.78	3728.92	3658.64	3405.35
17389	Mmp16	0.50109	0.389184	0.505976	0.356509	0.326785	0.353089	0.478028	0.558155	1.10429	70.6295	55.6478	69.5572	49.3017	47.9572	49.3618	63.6544	77.7178	149.508
23948	Mmp17	0.83604	0.952578	0.941856	0.92136	1.37931	0.97203	0.762045	1.07726	1.00965	78.2651	88.4403	89.082	86.5106	127.271	91.9925	72.8946	100.344	94.5681
58223	Mmp19	7.18693	7.7954	8.20982	8.24453	14.9833	6.53414	6.21556	6.07565	6.64007	715.84	774.101	799.298	813.944	1515.26	651.801	605.744	599.115	646.666
83996	Mmp1b	0	0	0	0.0158705	0	0	0	0	0	0	0	0	0.930221	0	0	0	0	0
17390	Mmp2	49.3229	52.403	43.991	39.7361	33.5231	43.6101	46.0406	55.3236	60.1229	4111.78	4343.51	3624.3	3321.82	2818.41	3677.46	3839.8	4627.65	5011.21
30800	Mmp20	0.00982724	0	0.0641413	0	0	0	0	0	0	0.954453	0	6.10151	0	0	0	0	0	0
214766	Mmp21	0.0663212	0.0347155	0.0633746	0.0647948	0.112694	0.0979111	0.0711532	0.120277	0.0315247	3.81781	1.98742	3.66091	3.72088	6.45578	5.6093	4.10674	6.88638	1.8013
26561	Mmp23	7.27917	6.87253	7.02107	7.15295	6.37962	7.16002	5.10414	7.42241	8.90203	240.522	223.585	231.857	235.346	208.43	238.956	171.456	245.942	294.512
17391	Mmp24	0.230928	0.250372	0.221567	0.157866	0.181128	0.278686	0.155322	0.13185	0.160412	25.7702	27.8239	24.406	17.6742	20.2896	31.4121	17.4536	14.7565	18.013
240047	Mmp25	0.502354	0.621842	0.764872	0.548141	1.5171	0.245838	0.362435	0.353576	0.441862	43.9048	53.6604	67.1166	47.4413	130.96	21.3153	31.8272	30.4968	37.8272
234911	Mmp27	0.532475	0.316852	0.522629	0.322097	0.53575	0.357084	0.409127	0.299511	0.547823	26.7247	15.8994	25.6263	15.8138	27.6676	17.9498	19.507	14.7565	26.1188
